Open,High,Low,Close,Adj Close,Volume
4.111333,4.128667,3.982667,4.032667,3.929335,3078000
4.006667,4.096,3.994667,4.092667,3.987797,1362000
4.104,4.266,4.1,4.242,4.133304,4866000
4.325333,4.328,3.989333,3.995333,3.892957,8050500
3.955333,3.996667,3.868,3.994667,3.892308,5998500
4.08,4.097333,3.773333,3.806667,3.709125,5214000
3.908667,3.977333,3.712667,3.812667,3.714972,6211500
3.864,3.897333,3.790667,3.847333,3.748749,3565500
3.857333,3.91,3.722667,3.741333,3.645466,3568500
3.767333,3.861333,3.689333,3.831333,3.73316,4870500
3.866667,4.000667,3.866,3.954667,3.853333,5397000
3.953333,4.039333,3.946,4.014667,3.911796,3775500
4.002667,4.052667,3.964,4.052667,3.948822,3205500
4.026,4.026,3.768667,3.948,3.846837,5007000
3.96,4.056,3.948667,4.022667,3.919591,4092000
3.985333,3.985333,3.790667,3.829333,3.73121,4072500
3.840667,3.996667,3.84,3.989333,3.88711,3651000
3.932,4.066667,3.925333,3.934667,3.833846,2694000
4.04,4.156667,4.034,4.087333,3.9826,4134000
4.027333,4.066,3.914,4.006667,3.904001,4033500
4.051333,4.259333,4.051333,4.244667,4.135902,4725000
4.409333,4.459333,4.313333,4.431333,4.317786,5010000
4.448,4.458,4.295333,4.354,4.242433,3685500
4.424,4.520667,4.416,4.519333,4.403532,3610500
4.449333,4.452667,4.278667,4.447333,4.333376,7095000
4.372667,4.384667,4.193333,4.274,4.164485,6417000
4.441333,4.489333,4.346,4.477333,4.362606,5668500
4.386667,4.516667,4.311333,4.466,4.351563,4839000
4.528,4.564667,4.490667,4.543333,4.426916,2787000
4.575333,4.598,4.485333,4.590667,4.473035,4750500
4.666,4.689333,4.564,4.641333,4.522405,4060500
4.693333,4.722,4.592667,4.664,4.544491,3667500
4.688667,4.688667,4.522667,4.542,4.425615,5070000
4.638,4.638,4.396,4.531333,4.415222,5946000
4.579333,4.655333,4.539333,4.563333,4.446402,4624500
4.547333,4.56,4.440667,4.515333,4.399633,3199500
4.539333,4.642,4.488667,4.628,4.509412,3541500
4.643333,4.672667,4.561333,4.645333,4.526302,2700000
4.588667,4.72,4.524667,4.72,4.599055,3577500
4.812667,4.924667,4.787333,4.922667,4.796529,4737000
4.926,4.944667,4.862,4.923333,4.797178,2751000
4.874667,4.888667,4.586,4.678667,4.558781,7501500
4.452,4.672,4.406,4.670667,4.550987,5176500
4.68,4.810667,4.642667,4.805333,4.682202,3328500
4.826667,4.826667,4.588,4.619333,4.500968,4711500
4.793333,4.853333,4.65,4.836,4.712082,4848000
4.874,4.901333,4.672,4.686,4.565927,4126500
4.693333,4.700667,4.592,4.677333,4.557482,3142500
4.602667,4.71,4.52,4.684667,4.564627,3381000
4.658667,4.808,4.618667,4.717333,4.596457,4263000
4.785333,4.864667,4.720667,4.752,4.630235,4267500
4.739333,4.8,4.660667,4.774667,4.652321,2389500
4.858667,4.971333,4.858667,4.939333,4.812768,4827000
4.980667,5.057333,4.957333,5.054,4.924497,4614000
5.004667,5.010667,4.88,5.007333,4.879025,4156500
5.043333,5.154,4.953333,5.128667,4.997252,4375500
5.196,5.196,5.078,5.108667,4.977763,2938500
5.156667,5.168,5.098667,5.136667,5.005045,2268000
5.164,5.307333,5.133333,5.251333,5.116773,3282000
5.317333,5.326,4.853333,4.886,4.760801,8511000
4.892667,5.055333,4.844667,5.042,4.912805,4558500
5.04,5.074,4.962667,5.003333,4.875128,3840000
5.212,5.294,5.052667,5.108667,4.977763,5841000
4.939333,5.171333,4.898667,5.135333,5.003746,7363500
5.165333,5.242,5.09,5.186667,5.053764,4147500
5.186667,5.186667,5.1,5.143333,5.011541,3456000
5.134667,5.259333,5.134667,5.231333,5.097286,5355000
5.244,5.3,5.166667,5.221333,5.087543,3334500
5.251333,5.273333,5.026,5.130667,4.999199,4821000
5.035333,5.15,5.000667,5.052,4.922548,3976500
5.108667,5.193333,4.933333,4.942667,4.816017,5608500
4.939333,4.995333,4.814667,4.961333,4.834205,5905500
4.963333,5.071333,4.932,5.027333,4.898513,2850000
5.031333,5.041333,4.874,4.910667,4.784836,3631500
4.850667,4.850667,4.570667,4.791333,4.66856,7803000
4.760667,4.768,4.51,4.538667,4.422369,8232000
4.469333,4.654,4.448,4.451333,4.337272,4864500
4.492667,4.626667,4.492667,4.625333,4.506813,5293500
4.561333,4.692,4.53,4.680667,4.56073,3120000
4.792,4.886667,4.733333,4.757333,4.635432,3657000
4.861333,5.006667,4.792667,4.985333,4.857589,5005500
4.936667,4.946,4.792667,4.915333,4.789382,5757000
5.129333,5.173333,5.062,5.126667,4.995301,7372500
5.226,5.307333,5.162,5.286667,5.151202,4311000
5.268,5.284,5.094667,5.150667,5.018687,5542500
5.261333,5.39,5.224667,5.37,5.232399,5331000
5.328667,5.328667,5.05,5.096,4.96542,7579500
5.153333,5.25,5.055333,5.244667,5.110278,5449500
5.2,5.2,4.993333,5.076,4.945933,4305000
5.013333,5.154,4.998,5.132,5.000498,2863500
5.153333,5.173333,5.058667,5.119333,4.988155,2571000
5.159333,5.18,5.038667,5.174,5.041422,2940000
5.161333,5.197333,5.084667,5.116667,4.985558,1861500
5.116667,5.310667,5.116667,5.272,5.136911,4875000
5.450667,5.633333,5.448,5.606,5.462353,6981000
5.565333,5.739333,5.450667,5.662667,5.517567,3789000
5.684667,5.734667,5.617333,5.714,5.567585,3030000
5.753333,5.988,5.736667,5.976,5.822872,3984000
6.042,6.244,5.976,6.242667,6.082706,4143000
5.996667,6.057333,5.423333,5.423333,5.284367,14551500
5.48,5.776667,5.4,5.734,5.587073,12283500
5.893333,5.979333,5.873333,5.922667,5.770905,6928500
6.008,6.118667,5.99,6.112,5.955387,5236500
6.125333,6.133333,5.888,6.041333,5.886532,4482000
6.14,6.188667,6.073333,6.154,5.996311,3240000
6.240667,6.316,6.133333,6.257333,6.096994,3831000
6.256,6.336667,6.116,6.332667,6.1704,4323000
6.328667,6.505333,6.326,6.459333,6.293819,4041000
6.598,6.632667,6.361333,6.457333,6.291871,6340500
6.486,6.52,6.357333,6.473333,6.307461,3088500
6.585333,6.696667,6.448667,6.666,6.495192,5817000
6.667333,6.822667,6.646667,6.724,6.551705,4200000
6.634,6.920667,6.614667,6.790667,6.616663,5025000
6.868667,7.016,6.83,6.95,6.771914,6444000
7.084667,7.319333,6.922667,7.314,7.126587,7707000
7.466667,7.538667,5.962667,6.392,6.228212,32179500
6.128,6.284667,5.745333,6.284667,6.12363,22534500
6.596667,6.6,6.171333,6.406,6.241853,14511000
6.482667,6.527333,5.996667,6.199333,6.040482,11181000
5.876,6.114667,5.87,6.05,5.894976,8821500
6.068667,6.196,5.926,5.98,5.826768,8154000
6.165333,6.35,6.162,6.320667,6.158708,11425500
6.393333,6.444,6.102667,6.110667,5.954089,8809500
6.194,6.326667,6.116667,6.318667,6.156758,6385500
6.351333,6.356667,6.183333,6.271333,6.110637,7081500
6.247333,6.433333,6.214667,6.329333,6.16715,5433000
6.483333,6.540667,6.066667,6.172,6.01385,11284500
6.046667,6.072,5.666667,5.673333,5.52796,13833000
5.791333,5.986667,5.605333,5.963333,5.81053,9801000
5.838667,5.881333,5.276667,5.516,5.374659,18418500
5.570667,5.654667,5.356667,5.433333,5.294109,8343000
5.531333,5.584,5.2,5.2,5.066755,6811500
5.266667,5.55,5.266667,5.53,5.388299,9180000
5.338,5.595333,5.293333,5.456667,5.316845,8092500
5.567333,5.792,5.502667,5.724667,5.57798,7816500
5.787333,5.966667,5.685333,5.93,5.77805,6774000
5.918,6.078667,5.86,6.069333,5.913814,7659000
6.233333,6.398,6.177333,6.358667,6.195734,14623500
6.397333,6.508,6.24,6.305333,6.143766,13311000
6.399333,6.561333,6.352667,6.557333,6.389309,9894000
6.604,6.623333,6.402667,6.473333,6.307461,8266500
6.356,6.534,6.282,6.534,6.366573,5998500
6.633333,6.714,6.574,6.709333,6.537413,6400500
6.732667,6.795333,6.549333,6.767333,6.593928,5653500
6.614,6.631333,6.488,6.594,6.425036,6243000
6.612,6.613333,6.496667,6.529333,6.362026,5100000
6.499333,6.566,6.316,6.525333,6.358129,6889500
6.668,6.820667,6.616,6.72,6.547807,7546500
6.79,6.82,6.187333,6.416667,6.252247,19879500
6.318667,6.426,6.254,6.354,6.191186,4975500
6.366667,6.452667,6.15,6.211333,6.052174,6486000
6.256,6.315333,6.16,6.315333,6.153509,4021500
6.419333,6.463333,6.046667,6.180667,6.022294,8943000
6.175333,6.225333,6.016667,6.107333,5.950839,5614500
6.138,6.26,6.062667,6.114,5.957335,3673500
6.156,6.438,6.155333,6.432,6.267188,6843000
6.428667,6.597333,6.3,6.364667,6.201579,6391500
6.201333,6.323333,6.133333,6.302,6.140519,4788000
6.170667,6.197333,5.766667,5.776,5.627998,10722000
5.710667,5.906667,5.657333,5.871333,5.720888,5586000
6.08,6.344667,6.08,6.326,6.163902,6805500
6.386,6.407333,6.234,6.372667,6.209375,3964500
6.427333,6.478,6.305333,6.401333,6.237307,4659000
6.28,6.365333,5.891333,5.891333,5.740375,8376000
6.006667,6.076667,5.846,5.945333,5.79299,5275500
5.966667,5.969333,5.69,5.818,5.668921,6723000
5.959333,6.13,5.933333,6.094,5.937847,4810500
5.944,6.221333,5.883333,6.174667,6.016447,4038000
6.266667,6.266667,6.058667,6.167333,6.009302,3655500
6.217333,6.266667,6.04,6.075333,5.91966,3156000
6.093333,6.146,6.028667,6.122667,5.96578,2274000
5.891333,6.206667,5.888,6.166,6.008003,3357000
6.213333,6.5,6.194,6.48,6.313957,6849000
6.563333,6.691333,6.506667,6.67,6.499089,6339000
6.75,6.861333,6.701333,6.757333,6.584183,4966500
6.62,6.708,6.3,6.471333,6.305512,7698000
6.561333,6.594667,6.408,6.51,6.343188,3603000
6.566667,6.614,6.452667,6.54,6.37242,2992500
6.500667,6.533333,6.233333,6.298,6.13662,4530000
6.46,6.708,6.448,6.667333,6.49649,6217500
6.756,6.813333,6.636,6.756667,6.583534,4447500
6.698,6.84,6.636667,6.784,6.610167,3481500
6.69,6.993333,6.667333,6.878667,6.702409,4311000
6.933333,7.253333,6.922,7.227333,7.04214,6129000
7.361333,7.651333,7.357333,7.514,7.321462,7929000
7.588667,7.671333,7.438,7.592,7.397463,4869000
7.609333,7.609333,6.978,7.272,7.085663,12088500
7.254667,7.264,6.991333,7.183333,6.999269,4734000
7.085333,7.318,7.067333,7.286,7.099303,3871500
7.172667,7.185333,6.763333,6.862,6.68617,10708500
7.082,7.097333,6.775333,6.85,6.674477,7134000
7.067333,7.410667,7.048667,7.33,7.142177,7663500
7.310667,7.495333,7.243333,7.494667,7.302625,4728000
7.545333,7.702,7.462667,7.684,7.487106,6090000
7.752,7.928667,7.659333,7.817333,7.617023,6615000
7.866,7.959333,7.778667,7.894667,7.692375,4030500
7.866667,7.946667,7.726,7.946667,7.743042,4509000
8.034,8.062667,7.832667,7.963333,7.759283,4539000
7.833333,8.066667,7.833333,8.066667,7.859968,2910000
8.149333,8.266667,8.127333,8.235333,8.024313,4219500
8.432,8.437333,8.139333,8.395333,8.180215,5818500
8.308,8.564,8.3,8.56,8.340661,4752000
8.533333,8.646667,8.453333,8.473333,8.256214,4723500
8.548667,8.723333,8.522,8.64,8.41861,4167000
8.733333,8.765333,8.583333,8.764,8.539433,4827000
8.758,8.759333,8.604667,8.744667,8.520597,2974500
8.79,8.870667,8.478,8.830667,8.604394,6814500
8.596667,8.759333,8.344,8.753333,8.529038,7495500
8.923333,9.017333,8.846667,8.879333,8.651809,4353000
9.006,9.165333,8.885333,9.022,8.790821,7243500
9.096667,9.236667,8.982,9.206,8.970108,5085000
9.034,9.13,8.568667,8.846667,8.619982,12625500
8.892,9.053333,8.856667,9.005333,8.77458,5766000
9.233333,9.599333,9.061333,9.557333,9.312437,9070500
9.233333,9.761333,9.233333,9.647333,9.40013,7716000
9.733333,9.956,9.638667,9.864,9.611244,5248500
10.111333,10.12,9.506667,9.772,9.521603,7902000
9.784,9.98,9.581333,9.901333,9.647623,6831000
10.008667,10.432667,9.803333,10.429333,10.162092,11805000
10.698,10.883333,10.5,10.873333,10.594718,10276500
10.829333,10.910667,10.617333,10.843333,10.565486,8470500
10.766667,10.97,10.676,10.952667,10.672015,5565000
10.631333,10.660667,9.889333,10.286,10.022433,17956500
10.367333,10.510667,10.292667,10.481333,10.212761,6489000
10.320667,10.612667,10.266667,10.566667,10.295907,5070000
10.488667,10.634667,10.301333,10.537333,10.267325,6117000
10.261333,10.396,10.0,10.258,9.995153,8970000
10.4,10.846667,10.4,10.72,10.445314,7363500
10.878667,10.912667,10.526667,10.578,10.30695,6295500
10.668,11.007333,10.661333,10.951333,10.670717,6471000
11.2,11.370667,11.098667,11.344,11.053323,9874500
11.442667,11.453333,11.072,11.122667,10.837662,6756000
11.217333,11.442667,11.213333,11.42,11.127374,6757500
11.216,11.216667,10.933333,10.99,10.708393,10698000
11.104667,11.124667,10.793333,10.98,10.69865,9736500
10.916667,10.937333,9.222667,9.536667,9.292301,36519000
9.863333,9.993333,9.520667,9.713333,9.464439,14869500
9.419333,9.553333,8.666667,9.380667,9.140296,19072500
9.706667,9.73,8.516667,8.7,8.477071,23742000
8.598,9.199333,8.338,8.711333,8.488115,16374000
8.468,8.844667,8.352667,8.799333,8.57386,10795500
9.010667,9.139333,8.884,9.056667,8.824599,9966000
9.343333,9.385333,8.894667,8.916667,8.688186,9871500
8.96,9.148667,8.876667,9.072,8.83954,5599500
9.0,9.0,8.774,8.8,8.574508,5977500
8.884667,9.042667,8.780667,8.798667,8.573211,4125000
8.787333,8.949333,8.708,8.778667,8.553723,5094000
8.866667,9.25,8.766667,9.169333,8.93438,10255500
9.516667,9.793333,9.378667,9.787333,9.536542,15397500
9.741333,9.844,9.577333,9.744,9.502155,8127000
10.017333,10.083333,9.686667,9.948,9.701091,8721000
10.008,10.008,9.584,9.626,9.387082,6909000
9.474667,9.618,9.400667,9.600667,9.362376,3942000
9.266667,9.342,9.073333,9.323333,9.091926,4524000
9.270667,9.558,9.267333,9.417333,9.183594,2980500
9.532,9.561333,9.434,9.477333,9.242104,3168000
9.503333,9.537333,9.192,9.193333,8.965153,4132500
9.35,9.951333,9.304,9.951333,9.70434,9237000
10.050667,10.464,10.028,10.446667,10.187379,9871500
10.664,10.738667,10.368667,10.63,10.366162,8502000
10.746,10.938,10.577333,10.822,10.553397,7713000
10.810667,11.166667,10.723333,11.065333,10.79069,6538500
11.12,11.127333,10.690667,10.747333,10.480582,9009000
10.378,10.496667,10.097333,10.35,10.093113,13269000
10.479333,10.547333,10.318,10.533333,10.271895,5524500
10.528667,10.765333,10.440667,10.696667,10.431172,5019000
10.937333,11.181333,10.610667,10.811333,10.542994,9804000
11.091333,11.792667,11.053333,11.741333,11.449912,11496000
11.656667,12.083333,11.63,11.908667,11.613092,9171000
12.048,12.102,11.716,11.940667,11.644297,9315000
11.988,12.217333,11.81,12.217333,11.914096,5620500
12.373333,12.496,12.234,12.494667,12.184546,6738000
12.138667,12.236,11.370667,11.634667,11.345894,18628500
12.08,12.095333,11.028667,11.029333,10.755583,13167000
11.466667,12.083333,11.4,12.075333,11.77562,12733500
11.916,12.277333,11.591333,12.036667,11.737915,9184500
11.406667,11.718667,11.268,11.304,11.023433,11923500
11.683333,11.830667,11.392,11.594,11.306236,6891000
11.266667,11.927333,11.206667,11.422667,11.139154,6895500
11.069333,11.16,10.466667,10.468667,10.208833,13788000
10.2,10.722667,8.933333,9.068,8.84293,16929000
8.526667,10.022,8.518667,10.0,9.751799,20614500
9.86,10.050667,9.333333,9.334667,9.102981,12523500
9.500667,9.528,8.134667,8.153333,7.950965,17155500
8.757333,9.036,7.820667,8.896,8.6752,20676000
9.144,9.540667,8.95,9.365333,9.132882,14100000
9.125333,9.396,9.088,9.351333,9.119231,7440000
9.133333,10.034667,9.133333,9.979333,9.731647,11127000
10.254667,10.348,9.633333,10.348,10.091164,12339000
10.157333,10.604667,10.152,10.230667,9.976741,7677000
10.1,11.052667,10.089333,10.760667,10.493586,11586000
10.954,10.968,10.376,10.396,10.137968,9901500
10.523333,10.638667,10.224667,10.318667,10.062555,5809500
10.587333,10.988667,10.556667,10.988667,10.715927,8178000
11.233333,11.7,11.140667,11.688,11.397902,8653500
11.647333,12.17,11.572667,11.58,11.292583,10837500
11.8,11.93,11.231333,11.261333,10.981827,10170000
11.282,11.402667,10.333333,10.718,10.451978,14397000
10.258,11.331333,10.258,11.272,10.992228,9610500
11.105333,11.74,10.933333,11.579333,11.291934,8790000
11.853333,12.190667,11.716667,12.102667,11.802278,12933000
11.750667,12.256667,11.733333,12.198,11.895245,9990000
12.333333,12.447333,12.026667,12.25,11.945951,8625000
12.461333,13.016667,12.439333,13.013333,12.69034,12120000
13.28,13.628,13.166667,13.418667,13.085613,12079500
13.665333,13.933333,12.611333,12.792,12.474501,22048500
12.949333,12.98,12.434,12.786667,12.469299,13102500
12.886,13.012667,12.556,12.749333,12.432893,7572000
12.806,12.964,12.682,12.739333,12.423143,4693500
12.408,12.544667,11.468667,12.001333,11.703459,17712000
12.066667,12.386,12.017333,12.282,11.97716,8823000
12.196,12.822667,12.08,12.365333,12.058424,9939000
11.782,12.146667,11.332,11.35,11.068292,15714000
11.284667,11.358667,10.214667,10.214667,9.961138,16557000
10.980667,11.507333,10.534667,11.499333,11.21392,18847500
11.84,11.851333,9.934,10.217333,9.963737,23146500
10.092667,10.302667,9.421333,9.569333,9.33182,20061000
9.788667,10.455333,9.543333,10.188,9.935131,17752500
9.88,10.133333,8.724,9.008,8.784421,19338000
9.392667,9.586,9.042667,9.524,9.287615,15993000
8.707333,9.960667,8.683333,9.887333,9.641926,16759500
10.093333,10.128667,9.374,9.583333,9.345475,13840500
9.170667,9.499333,8.588667,8.708667,8.492518,13326000
9.046,9.623333,8.854,8.868,8.647896,16462500
9.498,9.87,9.302667,9.720667,9.4794,18669000
9.574667,9.980667,9.476667,9.724667,9.4833,10633500
9.989333,10.358667,9.908667,10.278667,10.023548,13927500
10.657333,10.677333,9.916667,10.037333,9.788202,14283000
10.228,10.254667,9.844667,10.102,9.851266,8299500
10.296667,10.737333,10.266667,10.671333,10.40647,12387000
10.467333,10.525333,10.046667,10.340667,10.084009,12802500
9.797333,9.8,8.906667,9.005333,8.781821,33981000
9.0,9.133333,8.559333,8.682,8.466511,16249500
8.815333,8.838667,8.266667,8.332667,8.125849,16278000
8.544667,8.783333,7.906,8.13,7.928211,21633000
8.252,8.281333,7.710667,8.101333,7.900256,20535000
8.461333,8.617333,8.323333,8.596,8.382646,17655000
8.904,8.932,8.285333,8.406,8.197361,13656000
8.4,8.553333,8.022667,8.127333,7.925611,11466000
8.066667,8.556667,8.047333,8.529333,8.317632,13552500
8.531333,8.634,8.309333,8.412,8.203211,10189500
8.2,8.673333,8.014667,8.564,8.35144,15442500
8.381333,9.21,8.309333,9.181333,8.953451,19219500
9.335333,9.56,9.275333,9.432667,9.198546,14211000
9.330667,9.633333,9.294667,9.633333,9.394233,10398000
9.719333,10.051333,9.630667,10.049333,9.799905,12400500
10.174,10.586,10.174,10.586,10.323254,12277500
10.378,10.633333,10.275333,10.333333,10.076859,11790000
10.716,11.088667,10.664667,10.74,10.473431,13374000
10.491333,10.6,10.137333,10.36,10.102864,10774500
10.390667,10.826,10.390667,10.778,10.510489,10854000
10.658,10.932667,10.420667,10.652,10.387616,8755500
10.392667,10.432,10.094667,10.204,9.950735,9588000
10.67,10.825333,10.24,10.522667,10.261493,13068000
10.804,10.93,10.574,10.7,10.434424,12891000
10.399333,10.872667,10.306667,10.871333,10.601505,9612000
10.844,11.063333,10.58,10.984,10.711376,10362000
10.966667,11.282,10.908667,11.254667,10.975326,9672000
11.050667,11.333333,10.81,11.039333,10.765337,10375500
11.193333,11.501333,11.094667,11.258,10.978575,12159000
11.181333,11.354,10.956667,11.014,10.74063,9567000
11.258667,11.757333,11.176667,11.752,11.460316,17115000
11.866667,12.079333,11.718,12.039333,11.740516,11950500
12.133333,12.312,11.996667,12.199333,11.896544,9339000
12.224,12.438667,12.066667,12.434667,12.126035,8950500
12.466,12.519333,11.836,12.104667,11.804227,9597000
11.673333,11.852,11.480667,11.785333,11.49282,9820500
11.707333,11.892667,11.586667,11.698,11.407652,6118500
11.778,11.91,11.578667,11.877333,11.582537,7593000
11.879333,12.209333,11.799333,11.836667,11.542878,8608500
12.016,12.221333,11.834,12.039333,11.740516,8094000
11.739333,12.039333,11.683333,12.016,11.717761,10308000
11.733333,11.733333,11.320667,11.646667,11.357593,12819000
11.133333,11.253333,10.723333,11.239333,10.982436,14991000
11.51,11.580667,11.266667,11.416,11.155066,7033500
11.651333,11.658667,10.944,10.988,10.736847,9858000
11.13,11.188,10.656,10.733333,10.488004,5146500
10.333333,10.350667,9.380667,9.785333,9.56167,16000500
9.936,10.031333,9.733333,9.888,9.66199,7869000
10.034,10.127333,9.156,9.160667,8.951281,12337500
9.110667,9.442,9.054,9.392,9.177327,10029000
9.603333,9.777333,9.433333,9.433333,9.217716,8799000
9.185333,9.616,8.979333,9.607333,9.387742,8422500
9.697333,9.764667,9.049333,9.064,8.856825,7272000
9.378,9.808,9.349333,9.797333,9.573394,10789500
9.756,10.207333,9.638667,10.167333,9.93494,14602500
10.476667,10.476667,9.992,10.357333,10.120597,10915500
10.4,10.752667,10.364,10.681333,10.437192,11608500
10.146667,10.353333,9.834,9.852,9.626813,16504500
9.813333,10.097333,9.584,10.063333,9.833316,13414500
10.08,10.118667,9.884667,9.934667,9.707593,6973500
9.948,10.095333,9.873333,9.894,9.667852,6094500
9.688667,10.333333,9.658667,10.332667,10.096494,10303500
10.453333,10.615333,10.35,10.556,10.314722,9042000
10.426667,10.614667,10.27,10.478667,10.239157,7416000
10.393333,10.511333,10.166667,10.325333,10.089327,6780000
10.200667,10.421333,9.769333,10.368667,10.131672,8800500
10.542667,10.72,9.99,10.034,9.804654,10236000
9.986667,10.191333,9.628667,10.191333,9.958392,14748000
10.366667,10.758667,10.356,10.745333,10.499728,16359000
10.766667,11.045333,10.354,10.590667,10.348596,12807000
10.57,10.676,10.126,10.289333,10.054151,10194000
10.467333,10.904667,10.420667,10.481333,10.241762,7806000
10.552667,10.764667,10.306,10.424,10.185738,6054000
10.154667,10.783333,10.046667,10.747333,10.501682,7603500
10.750667,10.84,10.6,10.8,10.553144,4069500
10.755333,10.998667,10.566,10.994667,10.743363,5463000
11.115333,11.282667,11.021333,11.264,11.006539,5655000
11.208,11.400667,11.124,11.35,11.090575,4932000
11.215333,11.223333,10.985333,10.998667,10.747272,6726000
10.382667,10.460667,10.024667,10.17,9.937548,16897500
10.222667,10.490667,10.186667,10.21,9.976632,9745500
10.393333,10.456,10.131333,10.179333,9.946666,5463000
9.960667,10.026,9.433333,9.76,9.536917,12493500
9.968667,9.988,9.62,9.692,9.470472,8014500
9.407333,9.549333,9.053333,9.470667,9.254197,12708000
9.533333,9.616,9.128,9.448667,9.232698,8164500
9.56,10.074,9.517333,10.008,9.779249,10276500
9.916667,10.172667,9.745333,10.139333,9.907579,8587500
10.137333,10.396667,10.092,10.174,9.941455,7741500
10.296,10.619333,10.293333,10.611333,10.368791,8875500
10.82,11.35,10.779333,11.108667,10.854758,16623000
11.258667,11.373333,10.910667,11.237333,10.980482,11250000
11.236,11.42,11.115333,11.330667,11.071682,7524000
11.223333,11.375333,10.972,11.012,10.760302,9526500
10.933333,11.242,10.933333,11.2,10.944003,4807500
11.051333,11.481333,10.99,11.457333,11.195454,8767500
11.4,11.526,11.001333,11.292667,11.034553,6303000
11.192,11.206,10.358667,10.386667,10.149261,13224000
10.266667,10.716667,10.183333,10.260667,10.02614,8241000
10.512667,10.596667,10.294667,10.595333,10.353157,5392500
10.417333,10.505333,10.110667,10.278667,10.043729,8391000
9.937333,9.937333,9.253333,9.926,9.699123,19008000
10.238667,10.639333,10.148667,10.275333,10.040469,13285500
10.453333,10.72,10.345333,10.608667,10.366186,9342000
10.417333,10.566667,10.109333,10.133333,9.901716,6747000
10.274,10.6,10.274,10.418,10.179876,6496500
10.413333,10.606667,10.327333,10.477333,10.237853,4318500
10.644667,10.967333,10.644667,10.838,10.590279,9111000
10.835333,10.986667,10.658667,10.740667,10.495169,5826000
10.482667,10.871333,10.410667,10.854667,10.606565,5310000
10.718667,10.747333,10.220667,10.284667,10.077566,10809000
10.18,10.349333,9.962,9.994667,9.793405,5340000
10.073333,10.22,9.990667,10.124,9.920134,3802500
10.054667,10.394,9.985333,10.307333,10.099776,7743000
10.392667,10.65,10.314667,10.393333,10.184045,6400500
10.324667,10.816667,10.307333,10.41,10.200378,8142000
10.540667,10.63,10.133333,10.427333,10.21736,7701000
10.24,10.266667,9.6,9.866667,9.667983,15123000
9.760667,9.897333,8.897333,9.17,8.985346,22242000
9.0,9.186667,8.613333,8.844667,8.666566,12891000
8.778,8.954,8.656667,8.837333,8.659378,7024500
8.506667,8.508,7.653333,7.664667,7.510325,26956500
7.646667,8.105333,7.246667,7.420667,7.271239,20209500
8.040667,8.155333,7.5,7.834,7.676249,13690500
7.724,7.88,7.534,7.624667,7.471131,8487000
7.913333,8.402667,7.848667,8.371333,8.202764,10891500
8.532667,8.605333,8.093333,8.265333,8.098897,9156000
8.161333,8.166667,7.555333,7.646667,7.492688,15177000
7.802,7.918,7.2,7.286,7.139283,14745000
7.433333,7.558667,7.229333,7.428,7.278424,8202000
6.843333,7.433333,6.610667,7.308667,7.161494,20764500
6.944,6.966667,5.833333,5.863333,5.745265,29644500
6.000667,6.402667,5.96,6.262,6.135904,15933000
5.839333,6.253333,5.625333,5.928667,5.809283,19084500
6.267333,6.369333,5.416,5.754,5.638133,15058500
5.721333,6.477333,5.692667,6.47,6.339714,18321000
6.766667,6.853333,6.522667,6.702667,6.567698,14517000
6.794667,7.692,6.789333,7.625333,7.471783,19780500
7.618,7.679333,7.008,7.283333,7.136671,18301500
7.246667,7.262667,6.738667,7.096,6.95311,12534000
7.047333,7.424,7.047333,7.353333,7.20526,7428000
7.657333,7.674667,7.344667,7.617333,7.463944,13149000
7.399333,7.680667,7.304,7.517333,7.365958,8494500
7.2,7.276667,6.902,7.098,6.95507,8788500
6.755333,6.758,6.073333,6.168,6.043797,15409500
6.267333,6.771333,6.267333,6.396,6.267205,10953000
6.632667,6.771333,6.297333,6.470667,6.340369,10629000
6.398667,7.2,6.366667,7.125333,6.981853,14431500
6.39,6.963333,6.350667,6.870667,6.732314,12009000
6.702667,6.837333,6.063333,6.071333,5.949077,13630500
5.572667,6.345333,5.556667,6.1,5.977165,21753000
6.319333,6.446,6.162,6.172667,6.048368,10492500
6.066667,6.333333,6.0,6.17,6.045758,5686500
6.433333,6.521333,6.242667,6.518667,6.387403,10636500
6.406,6.713333,6.312667,6.560667,6.428556,7797000
6.757333,7.012,6.380667,7.011333,6.870147,11701500
6.910667,7.051333,6.792667,6.844667,6.706837,6813000
6.862667,7.14,6.636667,7.126,6.982505,9060000
7.797333,7.861333,7.48,7.702,7.546906,18288000
7.523333,7.552,6.566667,6.578667,6.446195,18252000
6.038667,6.470667,5.94,6.470667,6.340369,21013500
6.427333,6.473333,5.657333,5.746,5.630294,19045500
5.715333,6.052,5.658,5.989333,5.868727,14008500
6.270667,6.51,5.989333,6.095333,5.972592,23953500
6.387333,6.627333,6.228667,6.365333,6.237156,17592000
6.484667,6.574667,6.224,6.294667,6.167913,13446000
6.083333,6.41,6.022,6.026,5.904656,10413000
5.966667,6.275333,5.691333,5.8,5.683207,15946500
5.946,6.305333,5.944667,6.029333,5.907921,13204500
5.971333,6.126667,5.181333,5.267333,5.161266,29062500
5.240667,5.506667,4.936,5.132667,5.029312,19387500
5.232,5.414667,4.838,4.897333,4.798717,19287000
4.768667,4.923333,4.466667,4.472,4.381949,13795500
